response.url;result.mixed_content_url;result.canonical;result.is_canonical;previousUrl;depth;result.error;response.status;result.x_cache;result.request_time;result.redirected_from;result.redirects;result.title;result.h1;result.page_date;result.description;result.keywords;result.og_title;result.og_image;result.schema_types;result.h1_count;result.h2_count;result.h3_count;result.h4_count;result.canonical_count;result.google_amp;result.images;result.images_without_alt;result.images_alt_empty;result.images_outer;result.links;result.links_inner;result.links_outer;result.text_ratio_percent;result.dom_size;result.html_size;result.html_size_rendered;readability_length;readability_words;readability_minutes;readability_links;readability_links_inner;readability_links_outer;links_anchors;readability_images;readability_images_png;readability_images_png_links;yake_keywords;yake_detectedLanguage
https://taktile.com/references/condukt;;https://taktile.com/references/condukt;1;https://taktile.com/data-marketplace;3;;200;0;425;;0;Taktile - Condukt;Condukt;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Condukt | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;563;68544;354023;;;;;;;;;;;;
https://taktile.com/references/codat;;https://taktile.com/references/codat;1;https://taktile.com/data-marketplace;3;;200;0;454;;0;Taktile - Codat;Codat;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Codat | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;571;69329;354806;;;;;;;;;;;;
https://taktile.com/references/coris;;https://taktile.com/references/coris;1;https://taktile.com/data-marketplace;3;;200;0;530;;0;Taktile - Coris;Coris;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Coris | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;563;68427;353906;;;;;;;;;;;;
https://taktile.com/references/creditorwatch;;https://taktile.com/references/creditorwatch;1;https://taktile.com/data-marketplace;3;;200;0;475;;0;Taktile - CreditorWatch;CreditorWatch;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;CreditorWatch | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;565;68857;354336;;;;;;;;;;;;
https://taktile.com/references/credolab;;https://taktile.com/references/credolab;1;https://taktile.com/data-marketplace;3;;200;0;401;;0;Taktile - Credolab;Credolab;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Credolab | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;573;69302;354781;;;;;;;;;;;;
https://taktile.com/references/datax-equifax;;https://taktile.com/references/datax-equifax;1;https://taktile.com/data-marketplace;3;;200;0;352;;0;Taktile - DataX (Equifax);DataX (Equifax);;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;DataX (Equifax) | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;566;69021;354504;;;;;;;;;;;;
https://taktile.com/references/crif;;https://taktile.com/references/crif;1;https://taktile.com/data-marketplace;3;;200;0;384;;0;Taktile - CRIF;CRIF;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;CRIF | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;564;68703;354182;;;;;;;;;;;;
https://taktile.com/references/crs;;https://taktile.com/references/crs;1;https://taktile.com/data-marketplace;3;;200;0;378;;0;Taktile - CRS;CRS;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;CRS | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;8;569;69405;354879;;;;;;;;;;;;
https://taktile.com/references/dun-bradstreet;;https://taktile.com/references/dun-bradstreet;1;https://taktile.com/data-marketplace;3;;200;0;200;;0;Taktile - Dun & Bradstreet;Dun & Bradstreet;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Dun & Bradstreet | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;575;69819;355306;;;;;;;;;;;;
https://taktile.com/references/enigma;;https://taktile.com/references/enigma;1;https://taktile.com/data-marketplace;3;;200;0;339;;0;Taktile - Enigma;Enigma;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Enigma | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;8;567;69349;354828;;;;;;;;;;;;
https://taktile.com/references/edgescore;;https://taktile.com/references/edgescore;1;https://taktile.com/data-marketplace;3;;200;0;410;;0;Taktile - Edgescore;Edge;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Edgescore | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;567;68948;354431;;;;;;;;;;;;
https://taktile.com/references/ekata;;https://taktile.com/references/ekata;1;https://taktile.com/data-marketplace;3;;200;0;404;;0;Taktile - Ekata;Ekata;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Ekata | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;573;69447;354922;;;;;;;;;;;;
https://taktile.com/references/equifax;;https://taktile.com/references/equifax;1;https://taktile.com/data-marketplace;3;;200;0;347;;0;Taktile - Equifax;Equifax;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Equifax | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;568;69173;354650;;;;;;;;;;;;
https://taktile.com/references/experian;;https://taktile.com/references/experian;1;https://taktile.com/data-marketplace;3;;200;0;557;;0;Taktile - Experian;Experian;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Experian | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;571;69387;354866;;;;;;;;;;;;
https://taktile.com/references/experian-colombia;;https://taktile.com/references/experian-colombia;1;https://taktile.com/data-marketplace;3;;200;0;376;;0;Taktile - Experian Colombia;DataCredito;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Experian Colombia | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;564;68832;354310;;;;;;;;;;;;
https://taktile.com/references/finapi;;https://taktile.com/references/finapi;1;https://taktile.com/data-marketplace;3;;200;0;387;;0;Taktile - FinApi;FinAPI;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;FinApi | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;566;68752;354231;;;;;;;;;;;;
https://taktile.com/references/explorium;;https://taktile.com/references/explorium;1;https://taktile.com/data-marketplace;3;;200;0;372;;0;Taktile - Explorium;Explorium;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Explorium | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;575;69521;355000;;;;;;;;;;;;
https://taktile.com/references/experian-us-clarity-services;;https://taktile.com/references/experian-us-clarity-services;1;https://taktile.com/data-marketplace;3;;200;0;388;;0;Taktile - Experian US Clarity Services;Experian US Clarity Services;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Experian US Clarity Services | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;565;69256;354739;;;;;;;;;;;;
https://taktile.com/references/fincen-bsa-e-filing;;https://taktile.com/references/fincen-bsa-e-filing;1;https://taktile.com/data-marketplace;3;;200;0;329;;0;Taktile - FinCEN BSA E-Filing;FinCEN BSA E-Filing;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;FinCEN BSA E-Filing | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;563;69062;354541;;;;;;;;;;;;
https://taktile.com/references/gbg;;https://taktile.com/references/gbg;1;https://taktile.com/data-marketplace;3;;200;0;576;;0;Taktile - GBG;GBG;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;GBG | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;568;69139;354634;;;;;;;;;;;;
https://taktile.com/references/fingerprint;;https://taktile.com/references/fingerprint;1;https://taktile.com/data-marketplace;3;;200;0;612;;0;Taktile - Fingerprint;Fingerprint;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Fingerprint | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;8;572;69738;355217;;;;;;;;;;;;
https://taktile.com/references/google-cloud-platform;;https://taktile.com/references/google-cloud-platform;1;https://taktile.com/data-marketplace;3;;200;0;615;;0;Taktile - Google Cloud Platform;Google Cloud;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Google Cloud Platform | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;574;69619;355098;;;;;;;;;;;;
https://taktile.com/references/fivetran;;https://taktile.com/references/fivetran;1;https://taktile.com/data-marketplace;3;;200;0;639;;0;Taktile - Fivetran;Fivetran;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Fivetran | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;576;69419;354898;;;;;;;;;;;;
https://taktile.com/references/google-maps;;https://taktile.com/references/google-maps;1;https://taktile.com/data-marketplace;3;;200;0;546;;0;Taktile - Google Maps;Google Maps;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Google Maps | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;575;69579;355109;;;;;;;;;;;;
https://taktile.com/references/grailpay;;https://taktile.com/references/grailpay;1;https://taktile.com/data-marketplace;3;;200;0;526;;0;Taktile - GrailPay;GrailPay;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;GrailPay | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;568;68798;354275;;;;;;;;;;;;
https://taktile.com/references/google-sheets;;https://taktile.com/references/google-sheets;1;https://taktile.com/data-marketplace;3;;200;0;527;;0;Taktile - Google Sheets;Google Sheets;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Google Sheets | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;575;69633;355112;;;;;;;;;;;;
https://taktile.com/references/heron-data;;https://taktile.com/references/heron-data;1;https://taktile.com/data-marketplace;3;;200;0;487;;0;Taktile - Heron Data;Heron Data;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Heron Data | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;567;69181;354660;;;;;;;;;;;;
https://taktile.com/references/hm-revenue-customs-hmrc;;https://taktile.com/references/hm-revenue-customs-hmrc;1;https://taktile.com/data-marketplace;3;;200;0;483;;0;Taktile - HM Revenue & Customs (HMRC);HM Revenue & Customs (HMRC);;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;HM Revenue & Customs (HMRC) | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;565;69213;354700;;;;;;;;;;;;
https://taktile.com/references/hubspot;;https://taktile.com/references/hubspot;1;https://taktile.com/data-marketplace;3;;200;0;653;;0;Taktile - Hubspot;Hubspot;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Hubspot | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;575;69441;354920;;;;;;;;;;;;
https://taktile.com/references/incode;;https://taktile.com/references/incode;1;https://taktile.com/data-marketplace;3;;200;0;337;;0;Taktile - Incode;Incode;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Incode | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;576;69462;354941;;;;;;;;;;;;
https://taktile.com/references/inscribe;;https://taktile.com/references/inscribe;1;https://taktile.com/data-marketplace;3;;200;0;333;;0;Taktile - Inscribe;Inscribe;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Inscribe | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;566;68774;354253;;;;;;;;;;;;
https://taktile.com/references/juicyscore;;https://taktile.com/references/juicyscore;1;https://taktile.com/data-marketplace;3;;200;0;335;;0;Taktile - JuicyScore;JuicyScore;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;JuicyScore | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;564;68739;354218;;;;;;;;;;;;
https://taktile.com/references/lexisnexis;;https://taktile.com/references/lexisnexis;1;https://taktile.com/data-marketplace;3;;200;0;322;;0;Taktile - LexisNexis®;LexisNexis® Risk Solutions;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;LexisNexis® | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;8;572;70219;355678;;;;;;;;;;;;
https://taktile.com/references/lambda-function-invoke;;https://taktile.com/references/lambda-function-invoke;1;https://taktile.com/data-marketplace;3;;200;0;469;;0;Taktile - Lambda Function Invoke;Lambda Function Invoke;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Lambda Function Invoke | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;575;69729;355208;;;;;;;;;;;;
https://taktile.com/references/method;;https://taktile.com/references/method;1;https://taktile.com/data-marketplace;3;;200;0;484;;0;Taktile - Method;Method;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Method | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;566;68889;354366;;;;;;;;;;;;
https://taktile.com/references/linkedin;;https://taktile.com/references/linkedin;1;https://taktile.com/data-marketplace;3;;200;0;478;;0;Taktile - LinkedIn;LinkedIn;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;LinkedIn | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;575;69338;354817;;;;;;;;;;;;
https://taktile.com/references/middesk;;https://taktile.com/references/middesk;1;https://taktile.com/data-marketplace;3;;200;0;365;;0;Taktile - Middesk;Middesk;;Taktile is the next-generation risk decision platform empowering experts to build, monitor, and experiment with automated decisions across the customer journey.;;Middesk | Taktile;;;1;2;4;0;1;0;11;0;11;0;81;78;3;7;565;68690;354169;;;;;;;;;;;;
